anonymous_id,candidate_id,claim_text,occurrences,model_claim_type,candidate_source_ids,candidate_evidence_locations,decision_critical,atomic_reviewed,duplicate_of,human_claim_type,support_verdict,correct_assumption,high_impact,human_evidence_locations,rationale,reviewer,reviewed_at
P002,C0024,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/ending_cash"", ""input_ids"": [""starting_cash"", ""low.annual_cash_change""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""629288.00"", ""value_id"": ""low.ending_cash""}","[""financial_assumptions.financial_values[8]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0025,"{""currency"": null, ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/break_even_units"", ""input_ids"": [""fixed_launch_cost"", ""marketing_cost"", ""hardware_price"", ""unit_manufacturing_cost"", ""unit_logistics_cost"", ""unit_warranty_return_reserve"", ""subscription_attach_rate"", ""average_paid_subscription_months"", ""subscription_price"", ""subscription_variable_cost""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""integer_exact"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""devices"", ""value"": ""3176"", ""value_id"": ""low.break_even_units""}","[""financial_assumptions.financial_values[9]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0026,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/hardware_revenue"", ""input_ids"": [""units_sold.base"", ""hardware_price""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""299000.00"", ""value_id"": ""base.hardware_revenue""}","[""financial_assumptions.financial_values[10]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0027,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/hardware_variable_cost"", ""input_ids"": [""units_sold.base"", ""unit_manufacturing_cost"", ""unit_logistics_cost"", ""unit_warranty_return_reserve""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""170000.00"", ""value_id"": ""base.hardware_variable_cost""}","[""financial_assumptions.financial_values[11]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0028,"{""currency"": null, ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/subscription_paid_months"", ""input_ids"": [""units_sold.base"", ""subscription_attach_rate"", ""average_paid_subscription_months""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""exact"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""subscriber-months"", ""value"": ""2400.0"", ""value_id"": ""base.subscription_paid_months""}","[""financial_assumptions.financial_values[12]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0029,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/subscription_revenue"", ""input_ids"": [""base.subscription_paid_months"", ""subscription_price""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""11976.00"", ""value_id"": ""base.subscription_revenue""}","[""financial_assumptions.financial_values[13]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0030,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/subscription_variable_cost_total"", ""input_ids"": [""base.subscription_paid_months"", ""subscription_variable_cost""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""2400.00"", ""value_id"": ""base.subscription_variable_cost_total""}","[""financial_assumptions.financial_values[14]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0031,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/annual_contribution"", ""input_ids"": [""base.hardware_revenue"", ""base.hardware_variable_cost"", ""base.subscription_revenue"", ""base.subscription_variable_cost_total""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""138576.00"", ""value_id"": ""base.annual_contribution""}","[""financial_assumptions.financial_values[15]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0032,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/annual_cash_change"", ""input_ids"": [""base.annual_contribution"", ""fixed_launch_cost"", ""marketing_cost""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""-301424.00"", ""value_id"": ""base.annual_cash_change""}","[""financial_assumptions.financial_values[16]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0033,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/ending_cash"", ""input_ids"": [""starting_cash"", ""base.annual_cash_change""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""698576.00"", ""value_id"": ""base.ending_cash""}","[""financial_assumptions.financial_values[17]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0034,"{""currency"": null, ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/break_even_units"", ""input_ids"": [""fixed_launch_cost"", ""marketing_cost"", ""hardware_price"", ""unit_manufacturing_cost"", ""unit_logistics_cost"", ""unit_warranty_return_reserve"", ""subscription_attach_rate"", ""average_paid_subscription_months"", ""subscription_price"", ""subscription_variable_cost""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""integer_exact"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""devices"", ""value"": ""3176"", ""value_id"": ""base.break_even_units""}","[""financial_assumptions.financial_values[18]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0035,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/hardware_revenue"", ""input_ids"": [""units_sold.high"", ""hardware_price""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""598000.00"", ""value_id"": ""high.hardware_revenue""}","[""financial_assumptions.financial_values[19]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0036,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/hardware_variable_cost"", ""input_ids"": [""units_sold.high"", ""unit_manufacturing_cost"", ""unit_logistics_cost"", ""unit_warranty_return_reserve""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""340000.00"", ""value_id"": ""high.hardware_variable_cost""}","[""financial_assumptions.financial_values[20]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0037,"{""currency"": null, ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/subscription_paid_months"", ""input_ids"": [""units_sold.high"", ""subscription_attach_rate"", ""average_paid_subscription_months""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""exact"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""subscriber-months"", ""value"": ""4800.0"", ""value_id"": ""high.subscription_paid_months""}","[""financial_assumptions.financial_values[21]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0038,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/subscription_revenue"", ""input_ids"": [""high.subscription_paid_months"", ""subscription_price""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""23952.00"", ""value_id"": ""high.subscription_revenue""}","[""financial_assumptions.financial_values[22]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0039,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/subscription_variable_cost_total"", ""input_ids"": [""high.subscription_paid_months"", ""subscription_variable_cost""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""4800.00"", ""value_id"": ""high.subscription_variable_cost_total""}","[""financial_assumptions.financial_values[23]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0040,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/annual_contribution"", ""input_ids"": [""high.hardware_revenue"", ""high.hardware_variable_cost"", ""high.subscription_revenue"", ""high.subscription_variable_cost_total""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""277152.00"", ""value_id"": ""high.annual_contribution""}","[""financial_assumptions.financial_values[24]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0041,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/annual_cash_change"", ""input_ids"": [""high.annual_contribution"", ""fixed_launch_cost"", ""marketing_cost""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""-162848.00"", ""value_id"": ""high.annual_cash_change""}","[""financial_assumptions.financial_values[25]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0042,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/ending_cash"", ""input_ids"": [""starting_cash"", ""high.annual_cash_change""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""837152.00"", ""value_id"": ""high.ending_cash""}","[""financial_assumptions.financial_values[26]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0043,"{""currency"": null, ""formula_id"": ""s0-case-formulas-v1/intelligent_ring/break_even_units"", ""input_ids"": [""fixed_launch_cost"", ""marketing_cost"", ""hardware_price"", ""unit_manufacturing_cost"", ""unit_logistics_cost"", ""unit_warranty_return_reserve"", ""subscription_attach_rate"", ""average_paid_subscription_months"", ""subscription_price"", ""subscription_variable_cost""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""integer_exact"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""devices"", ""value"": ""3176"", ""value_id"": ""high.break_even_units""}","[""financial_assumptions.financial_values[27]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P002,C0044,Unverified demand and incremental customer value pose significant risks to market entry.,"[""risks_and_mitigations.content.segment1"", ""risks_and_mitigations.key_claims[1]""]","[""factual""]",[],[],,,,,,,,,,,
P002,C0045,"The 12-month pilot scenario includes discovery, engineering validation, and conditional launch milestones.","[""implementation_roadmap.content.segment1"", ""implementation_roadmap.key_claims[1]""]","[""factual""]",[],[],,,,,,,,,,,
P002,C0046,The appendix contains detailed financial calculations and supporting regulatory guidance.,"[""appendix.content.segment1"", ""appendix.key_claims[1]""]","[""factual""]",[],[],,,,,,,,,,,
P004,C0001,"This proposal assesses a staged launch for an AI Tutor for MBA Students, focusing on differentiation and cash needs.","[""executive_summary.content.segment1"", ""executive_summary.key_claims[1]""]","[""recommendation""]",[],[],,,,,,,,,,,
P004,C0002,The proposal aims to guide investment decisions for a staged launch.,"[""executive_summary.key_claims[1].premise""]",[],[],[],,,,,,,,,,,
P004,C0003,"The pilot tests if students need more timely, personalized business-case reasoning feedback than current arrangements.","[""problem.content.segment1"", ""problem.key_claims[1]""]","[""assumption""]",[],[],,,,,,,,,,,
P004,C0004,"This is a demand hypothesis, not a verified market fact, requiring validation.","[""problem.key_claims[1].premise""]",[],[],[],,,,,,,,,,,
P004,C0005,"US adults 18+ in MBA/business graduate programs or applying, with instructors as potential institutional buyers.","[""target_customer.content.segment1"", ""target_customer.key_claims[1]""]","[""factual""]",[],[],,,,,,,,,,,
P004,C0006,"Graduate completion counts establish historical volume but not demand, TAM, or willingness to pay for this service.","[""market_opportunity.content.segment1"", ""market_opportunity.key_claims[1]""]","[""factual""]",[],[],,,,,,,,,,,
P004,C0007,"An English-language AI case-coaching service offers guided questions, evidence-aware feedback, and practice.","[""solution.content.segment1"", ""solution.key_claims[1]""]","[""factual""]",[],[],,,,,,,,,,,
P004,C0008,Differentiation from broad tutoring comes from an MBA-specific offering with specialized content and feedback.,"[""value_proposition.content.segment1"", ""value_proposition.key_claims[1]""]","[""recommendation""]",[],[],,,,,,,,,,,
P004,C0009,"An MBA-specific focus is recommended for differentiation against broader, lower-priced tutoring options.","[""value_proposition.key_claims[1].premise""]",[],[],[],,,,,,,,,,,
P004,C0010,"Khanmigo is an adjacent tutoring benchmark at $4/month or $44/year, not a direct MBA substitute [EDU-01].","[""competitor_analysis.content.segment1"", ""competitor_analysis.key_claims[1]""]","[""factual""]","[""EDU-01""]","[{""source_id"": ""EDU-01"", ""chunk_id"": ""EDU-01-C1"", ""line_start"": 22, ""line_end"": 32, ""snapshot_sha256"": ""3ba7b605f33ac8d94f437a7d447df31b4378b947d3ec92845f1dd83be2022c00"", ""quote"": ""For you\n$4/month\n$44/year\nSave $4 w/ annual\nMaster skills with personalized tutoring on Khan Academy's world-class content.\nWrite and debate with guided prompts and immediate feedback.\nAdvance in your career with coaching.\nHone coding skills with real-time feedback.\nAccess your chat history.\nSelect plan\n*Sales tax not included in Khanmigo pricing.""}]",,,,,,,,,,,
P004,C0011,"Direct monthly subscription is the base financial scenario, excluding institutional licensing revenue.","[""business_model.content.segment1"", ""business_model.key_claims[1]""]","[""factual""]",[],[],,,,,,,,,,,
P004,C0012,"A staged launch involves 3 months discovery/prototype, 3 months limited pilot, then conditional scaling.","[""go_to_market_strategy.content.segment1"", ""go_to_market_strategy.key_claims[1]""]","[""factual""]",[],[],,,,,,,,,,,
P004,C0013,Achieving operating break-even requires 500 average paying users monthly over 12 months.,"[""financial_assumptions.content.segment1"", ""financial_assumptions.key_claims[1]""]","[""projection""]",[],[],,,,,,,,,,,
P004,C0014,This is a calculated break-even point based on assumed costs and pricing.,"[""financial_assumptions.key_claims[1].premise""]",[],[],[],,,,,,,,,,,
P004,C0015,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_revenue"", ""input_ids"": [""average_paying_users.low"", ""subscription_price""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""1900.00"", ""value_id"": ""low.monthly_revenue""}","[""financial_assumptions.financial_values[1]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0016,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_variable_cost"", ""input_ids"": [""average_paying_users.low"", ""variable_cost""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""400.00"", ""value_id"": ""low.monthly_variable_cost""}","[""financial_assumptions.financial_values[2]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0017,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_contribution"", ""input_ids"": [""average_paying_users.low"", ""subscription_price"", ""variable_cost""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""1500.00"", ""value_id"": ""low.monthly_contribution""}","[""financial_assumptions.financial_values[3]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0018,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_operating_result"", ""input_ids"": [""low.monthly_contribution"", ""fixed_operating_cost"", ""marketing_cost""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""-6000.00"", ""value_id"": ""low.monthly_operating_result""}","[""financial_assumptions.financial_values[4]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0019,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/annual_cash_change"", ""input_ids"": [""months"", ""low.monthly_operating_result"", ""one_time_setup""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""-90000.00"", ""value_id"": ""low.annual_cash_change""}","[""financial_assumptions.financial_values[5]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0020,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/ending_cash"", ""input_ids"": [""starting_cash"", ""low.annual_cash_change""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""30000.00"", ""value_id"": ""low.ending_cash""}","[""financial_assumptions.financial_values[6]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0021,"{""currency"": null, ""formula_id"": ""s0-case-formulas-v1/ai_education/break_even_users"", ""input_ids"": [""fixed_operating_cost"", ""marketing_cost"", ""subscription_price"", ""variable_cost""], ""origin"": ""calculated_result"", ""period"": ""monthly average over 12 months"", ""reason"": null, ""rounding_policy"": ""integer_exact"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""customers"", ""value"": ""500"", ""value_id"": ""low.break_even_users""}","[""financial_assumptions.financial_values[7]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0022,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_revenue"", ""input_ids"": [""average_paying_users.base"", ""subscription_price""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""4750.00"", ""value_id"": ""base.monthly_revenue""}","[""financial_assumptions.financial_values[8]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0023,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_variable_cost"", ""input_ids"": [""average_paying_users.base"", ""variable_cost""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""1000.00"", ""value_id"": ""base.monthly_variable_cost""}","[""financial_assumptions.financial_values[9]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0024,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_contribution"", ""input_ids"": [""average_paying_users.base"", ""subscription_price"", ""variable_cost""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""3750.00"", ""value_id"": ""base.monthly_contribution""}","[""financial_assumptions.financial_values[10]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0025,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_operating_result"", ""input_ids"": [""base.monthly_contribution"", ""fixed_operating_cost"", ""marketing_cost""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""-3750.00"", ""value_id"": ""base.monthly_operating_result""}","[""financial_assumptions.financial_values[11]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0026,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/annual_cash_change"", ""input_ids"": [""months"", ""base.monthly_operating_result"", ""one_time_setup""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""-63000.00"", ""value_id"": ""base.annual_cash_change""}","[""financial_assumptions.financial_values[12]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0027,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/ending_cash"", ""input_ids"": [""starting_cash"", ""base.annual_cash_change""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""57000.00"", ""value_id"": ""base.ending_cash""}","[""financial_assumptions.financial_values[13]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0028,"{""currency"": null, ""formula_id"": ""s0-case-formulas-v1/ai_education/break_even_users"", ""input_ids"": [""fixed_operating_cost"", ""marketing_cost"", ""subscription_price"", ""variable_cost""], ""origin"": ""calculated_result"", ""period"": ""monthly average over 12 months"", ""reason"": null, ""rounding_policy"": ""integer_exact"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""customers"", ""value"": ""500"", ""value_id"": ""base.break_even_users""}","[""financial_assumptions.financial_values[14]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0029,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_revenue"", ""input_ids"": [""average_paying_users.high"", ""subscription_price""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""9500.00"", ""value_id"": ""high.monthly_revenue""}","[""financial_assumptions.financial_values[15]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0030,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_variable_cost"", ""input_ids"": [""average_paying_users.high"", ""variable_cost""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""2000.00"", ""value_id"": ""high.monthly_variable_cost""}","[""financial_assumptions.financial_values[16]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0031,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_contribution"", ""input_ids"": [""average_paying_users.high"", ""subscription_price"", ""variable_cost""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""7500.00"", ""value_id"": ""high.monthly_contribution""}","[""financial_assumptions.financial_values[17]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0032,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_operating_result"", ""input_ids"": [""high.monthly_contribution"", ""fixed_operating_cost"", ""marketing_cost""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""0.00"", ""value_id"": ""high.monthly_operating_result""}","[""financial_assumptions.financial_values[18]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0033,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/annual_cash_change"", ""input_ids"": [""months"", ""high.monthly_operating_result"", ""one_time_setup""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""-18000.00"", ""value_id"": ""high.annual_cash_change""}","[""financial_assumptions.financial_values[19]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0034,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/ending_cash"", ""input_ids"": [""starting_cash"", ""high.annual_cash_change""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""102000.00"", ""value_id"": ""high.ending_cash""}","[""financial_assumptions.financial_values[20]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0035,"{""currency"": null, ""formula_id"": ""s0-case-formulas-v1/ai_education/break_even_users"", ""input_ids"": [""fixed_operating_cost"", ""marketing_cost"", ""subscription_price"", ""variable_cost""], ""origin"": ""calculated_result"", ""period"": ""monthly average over 12 months"", ""reason"": null, ""rounding_policy"": ""integer_exact"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""customers"", ""value"": ""500"", ""value_id"": ""high.break_even_users""}","[""financial_assumptions.financial_values[21]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P004,C0036,"FERPA compliance is critical for any school data ingestion, requiring careful privacy review [EDU-03].","[""risks_and_mitigations.content.segment1"", ""risks_and_mitigations.key_claims[1]""]","[""factual""]","[""EDU-03""]","[{""source_id"": ""EDU-03"", ""chunk_id"": ""EDU-03-C1"", ""line_start"": 54, ""line_end"": 55, ""snapshot_sha256"": ""1fc5afa18f74989ee9bd9208790148bf03dd8e84376b7afacca5ec4089e280c1"", ""quote"": ""What is FERPA?\nThe Family Educational Rights and Privacy Act (FERPA) is a federal law that affords parents the right to have access to their children’s education records, the right to seek to have the records amended, and the right to have some control over the disclosure of personally identifiable information from the education records. When a student turns 18 years old, or enters a postsecondary institution at any age, the rights under FERPA transfer from the parents to the student (“eligible student”). The FERPA statute is found at 20 U.S.C. § 1232g and the FERPA regulations are found at 34 CFR Part 99.""}]",,,,,,,,,,,
P004,C0037,"Interviews, content licenses, school data permissions, and learning-outcome tests are needed before expansion.","[""implementation_roadmap.content.segment1"", ""implementation_roadmap.key_claims[1]""]","[""recommendation""]",[],[],,,,,,,,,,,
P004,C0038,These steps are necessary validations before scaling the service.,"[""implementation_roadmap.key_claims[1].premise""]",[],[],[],,,,,,,,,,,
P004,C0039,This section provides supplementary information and detailed data supporting the proposal's claims.,"[""appendix.content.segment1"", ""appendix.key_claims[1]""]","[""factual""]",[],[],,,,,,,,,,,
