planned_id,case_id,condition,node_scope_id,status,budget
intelligent_ring-B,intelligent_ring,B,4c72dd81304046e7a2a4e1ea6b8b2384.strategy,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 2, ""retry_count"": 0, ""remaining_requests"": 62, ""remaining_tokens"": 19999970, ""exhausted"": false, ""charged_total_tokens"": 30, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 20, ""actual_output_tokens_known"": 10, ""actual_total_tokens_known"": 30, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.23499999998603016, ""node_elapsed_seconds"": 0.0629999999946449, ""node_scope_id"": ""4c72dd81304046e7a2a4e1ea6b8b2384.strategy""}"
intelligent_ring-B,intelligent_ring,B,4c72dd81304046e7a2a4e1ea6b8b2384.finance,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 2, ""retry_count"": 0, ""remaining_requests"": 62, ""remaining_tokens"": 19999970, ""exhausted"": false, ""charged_total_tokens"": 30, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 20, ""actual_output_tokens_known"": 10, ""actual_total_tokens_known"": 30, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.23499999998603016, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""4c72dd81304046e7a2a4e1ea6b8b2384.finance""}"
intelligent_ring-B,intelligent_ring,B,4c72dd81304046e7a2a4e1ea6b8b2384.finance,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 3, ""retry_count"": 0, ""remaining_requests"": 61, ""remaining_tokens"": 19999955, ""exhausted"": false, ""charged_total_tokens"": 45, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 30, ""actual_output_tokens_known"": 15, ""actual_total_tokens_known"": 45, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.3289999999979045, ""node_elapsed_seconds"": 0.09400000001187436, ""node_scope_id"": ""4c72dd81304046e7a2a4e1ea6b8b2384.finance""}"
intelligent_ring-B,intelligent_ring,B,4c72dd81304046e7a2a4e1ea6b8b2384.writer,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 3, ""retry_count"": 0, ""remaining_requests"": 61, ""remaining_tokens"": 19999955, ""exhausted"": false, ""charged_total_tokens"": 45, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 30, ""actual_output_tokens_known"": 15, ""actual_total_tokens_known"": 45, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.3289999999979045, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""4c72dd81304046e7a2a4e1ea6b8b2384.writer""}"
intelligent_ring-B,intelligent_ring,B,4c72dd81304046e7a2a4e1ea6b8b2384.writer,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 12, ""retry_count"": 0, ""remaining_requests"": 52, ""remaining_tokens"": 19999820, ""exhausted"": false, ""charged_total_tokens"": 180, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 120, ""actual_output_tokens_known"": 60, ""actual_total_tokens_known"": 180, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 4, ""run_elapsed_seconds"": 0.7969999999913853, ""node_elapsed_seconds"": 0.46799999999348074, ""node_scope_id"": ""4c72dd81304046e7a2a4e1ea6b8b2384.writer""}"
intelligent_ring-D,intelligent_ring,D,4bbf0432c6a64657acb16e1bf2e065cb.research,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 0, ""retry_count"": 0, ""remaining_requests"": 64, ""remaining_tokens"": 20000000, ""exhausted"": false, ""charged_total_tokens"": 0, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 0, ""actual_output_tokens_known"": 0, ""actual_total_tokens_known"": 0, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.14100000000325963, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""4bbf0432c6a64657acb16e1bf2e065cb.research""}"
intelligent_ring-D,intelligent_ring,D,4bbf0432c6a64657acb16e1bf2e065cb.research,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 3, ""retry_count"": 0, ""remaining_requests"": 61, ""remaining_tokens"": 19999955, ""exhausted"": false, ""charged_total_tokens"": 45, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 30, ""actual_output_tokens_known"": 15, ""actual_total_tokens_known"": 45, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 1, ""run_elapsed_seconds"": 0.29699999999138527, ""node_elapsed_seconds"": 0.15599999998812564, ""node_scope_id"": ""4bbf0432c6a64657acb16e1bf2e065cb.research""}"
intelligent_ring-D,intelligent_ring,D,4bbf0432c6a64657acb16e1bf2e065cb.strategy,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 3, ""retry_count"": 0, ""remaining_requests"": 61, ""remaining_tokens"": 19999955, ""exhausted"": false, ""charged_total_tokens"": 45, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 30, ""actual_output_tokens_known"": 15, ""actual_total_tokens_known"": 45, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 1, ""run_elapsed_seconds"": 0.29699999999138527, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""4bbf0432c6a64657acb16e1bf2e065cb.strategy""}"
intelligent_ring-D,intelligent_ring,D,4bbf0432c6a64657acb16e1bf2e065cb.strategy,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 6, ""retry_count"": 0, ""remaining_requests"": 58, ""remaining_tokens"": 19999910, ""exhausted"": false, ""charged_total_tokens"": 90, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 60, ""actual_output_tokens_known"": 30, ""actual_total_tokens_known"": 90, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 2, ""run_elapsed_seconds"": 0.46900000001187436, ""node_elapsed_seconds"": 0.1720000000204891, ""node_scope_id"": ""4bbf0432c6a64657acb16e1bf2e065cb.strategy""}"
intelligent_ring-D,intelligent_ring,D,4bbf0432c6a64657acb16e1bf2e065cb.finance,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 6, ""retry_count"": 0, ""remaining_requests"": 58, ""remaining_tokens"": 19999910, ""exhausted"": false, ""charged_total_tokens"": 90, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 60, ""actual_output_tokens_known"": 30, ""actual_total_tokens_known"": 90, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 2, ""run_elapsed_seconds"": 0.46900000001187436, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""4bbf0432c6a64657acb16e1bf2e065cb.finance""}"
intelligent_ring-D,intelligent_ring,D,4bbf0432c6a64657acb16e1bf2e065cb.finance,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 9, ""retry_count"": 0, ""remaining_requests"": 55, ""remaining_tokens"": 19999865, ""exhausted"": false, ""charged_total_tokens"": 135, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 90, ""actual_output_tokens_known"": 45, ""actual_total_tokens_known"": 135, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 3, ""run_elapsed_seconds"": 0.7039999999979045, ""node_elapsed_seconds"": 0.23499999998603016, ""node_scope_id"": ""4bbf0432c6a64657acb16e1bf2e065cb.finance""}"
intelligent_ring-D,intelligent_ring,D,4bbf0432c6a64657acb16e1bf2e065cb.writer,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 9, ""retry_count"": 0, ""remaining_requests"": 55, ""remaining_tokens"": 19999865, ""exhausted"": false, ""charged_total_tokens"": 135, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 90, ""actual_output_tokens_known"": 45, ""actual_total_tokens_known"": 135, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 3, ""run_elapsed_seconds"": 0.7039999999979045, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""4bbf0432c6a64657acb16e1bf2e065cb.writer""}"
intelligent_ring-D,intelligent_ring,D,4bbf0432c6a64657acb16e1bf2e065cb.writer,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 18, ""retry_count"": 0, ""remaining_requests"": 46, ""remaining_tokens"": 19999730, ""exhausted"": false, ""charged_total_tokens"": 270, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 180, ""actual_output_tokens_known"": 90, ""actual_total_tokens_known"": 270, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 7, ""run_elapsed_seconds"": 1.125, ""node_elapsed_seconds"": 0.4210000000020955, ""node_scope_id"": ""4bbf0432c6a64657acb16e1bf2e065cb.writer""}"
intelligent_ring-A,intelligent_ring,A,0c8d196b7a0d49c68b3b664ad122aa68.single,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 0, ""retry_count"": 0, ""remaining_requests"": 64, ""remaining_tokens"": 20000000, ""exhausted"": false, ""charged_total_tokens"": 0, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 0, ""actual_output_tokens_known"": 0, ""actual_total_tokens_known"": 0, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.031000000017229468, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""0c8d196b7a0d49c68b3b664ad122aa68.single""}"
intelligent_ring-A,intelligent_ring,A,0c8d196b7a0d49c68b3b664ad122aa68.single,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 4, ""retry_count"": 0, ""remaining_requests"": 60, ""remaining_tokens"": 19999940, ""exhausted"": false, ""charged_total_tokens"": 60, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 40, ""actual_output_tokens_known"": 20, ""actual_total_tokens_known"": 60, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.17199999999138527, ""node_elapsed_seconds"": 0.1409999999741558, ""node_scope_id"": ""0c8d196b7a0d49c68b3b664ad122aa68.single""}"
