planned_id,case_id,condition,handoff_id,run_id,upstream_node,downstream_node,required_artifact_id,required_artifact_version,required_artifact_hash,dependency_ids,branch_rule,expected,status,received_artifact_ref,occurred_at_utc,within_budget,failure_reason,metric_status
ai_education-C,ai_education,C,writer.gate->writer.effective:writer.gate,d2b8c6845d6044b892d1212b3277168c,writer.gate,writer.effective,writer.gate,,,"[""writer.gate""]",always,True,missing,,2026-09-08T11:48:15.351576+00:00,,failed,failed
ai_education-C,ai_education,C,writer.effective->terminal:writer.effective,d2b8c6845d6044b892d1212b3277168c,writer.effective,terminal,writer.effective,,,"[""writer.effective""]",always,True,missing,,2026-09-08T11:48:15.351576+00:00,,failed,failed
ai_education-C,ai_education,C,research.generate->research.effective:research.initial,d2b8c6845d6044b892d1212b3277168c,research.generate,research.effective,research.initial,1,9988a498198c153435633d3fb8601e93be7093f309581678491e7c3d9e33a4c7,"[""research.initial""]",research.gate=pass,True,succeeded,"{""artifact_id"": ""research.initial"", ""artifact_version"": 1, ""sha256"": ""9988a498198c153435633d3fb8601e93be7093f309581678491e7c3d9e33a4c7""}",2026-09-08T11:47:32.033619+00:00,True,,succeeded
ai_education-C,ai_education,C,strategy.generate->strategy.effective:strategy.initial,d2b8c6845d6044b892d1212b3277168c,strategy.generate,strategy.effective,strategy.initial,1,fe11eacbc5b0e2bb4f73a7da33cf4ed41ea347dc3fed474b6c97937247142e4b,"[""strategy.initial""]",strategy.gate=pass,True,succeeded,"{""artifact_id"": ""strategy.initial"", ""artifact_version"": 1, ""sha256"": ""fe11eacbc5b0e2bb4f73a7da33cf4ed41ea347dc3fed474b6c97937247142e4b""}",2026-09-08T11:47:46.743927+00:00,True,,succeeded
ai_education-C,ai_education,C,frozen_inputs->finance.revision:packet,d2b8c6845d6044b892d1212b3277168c,frozen_inputs,finance.revision,packet,1,a673664f362509f9d9ccd10c281fc279112bc491807add2489adb27000d0d10c,"[""packet""]",finance.gate=revise_once,True,succeeded,"{""artifact_id"": ""packet"", ""artifact_version"": 1, ""sha256"": ""a673664f362509f9d9ccd10c281fc279112bc491807add2489adb27000d0d10c""}",2026-09-08T11:48:06.800423+00:00,True,,succeeded
ai_education-C,ai_education,C,frozen_inputs->finance.revision:brief,d2b8c6845d6044b892d1212b3277168c,frozen_inputs,finance.revision,brief,1,71adecf347d25bd8a349846f1f1cd97efe522fc45786b6f36552f0b3fbb7102d,"[""brief""]",finance.gate=revise_once,True,succeeded,"{""artifact_id"": ""brief"", ""artifact_version"": 1, ""sha256"": ""71adecf347d25bd8a349846f1f1cd97efe522fc45786b6f36552f0b3fbb7102d""}",2026-09-08T11:48:06.800423+00:00,True,,succeeded
ai_education-C,ai_education,C,research.effective->finance.revision:research.effective,d2b8c6845d6044b892d1212b3277168c,research.effective,finance.revision,research.effective,1,9988a498198c153435633d3fb8601e93be7093f309581678491e7c3d9e33a4c7,"[""research.effective""]",finance.gate=revise_once,True,succeeded,"{""artifact_id"": ""research.effective"", ""artifact_version"": 1, ""sha256"": ""9988a498198c153435633d3fb8601e93be7093f309581678491e7c3d9e33a4c7""}",2026-09-08T11:48:06.800423+00:00,True,,succeeded
ai_education-C,ai_education,C,strategy.effective->finance.revision:strategy.effective,d2b8c6845d6044b892d1212b3277168c,strategy.effective,finance.revision,strategy.effective,1,fe11eacbc5b0e2bb4f73a7da33cf4ed41ea347dc3fed474b6c97937247142e4b,"[""strategy.effective""]",finance.gate=revise_once,True,succeeded,"{""artifact_id"": ""strategy.effective"", ""artifact_version"": 1, ""sha256"": ""fe11eacbc5b0e2bb4f73a7da33cf4ed41ea347dc3fed474b6c97937247142e4b""}",2026-09-08T11:48:06.800423+00:00,True,,succeeded
ai_education-C,ai_education,C,finance.generate->finance.revision:finance.initial,d2b8c6845d6044b892d1212b3277168c,finance.generate,finance.revision,finance.initial,1,45d4c2cd683552c539238df0597d3c218601f5201cec3c4a626b182e558646b7,"[""finance.initial""]",finance.gate=revise_once,True,succeeded,"{""artifact_id"": ""finance.initial"", ""artifact_version"": 1, ""sha256"": ""45d4c2cd683552c539238df0597d3c218601f5201cec3c4a626b182e558646b7""}",2026-09-08T11:48:06.800423+00:00,True,,succeeded
ai_education-C,ai_education,C,finance.critic->finance.revision:finance.critique,d2b8c6845d6044b892d1212b3277168c,finance.critic,finance.revision,finance.critique,1,209b7a7ab6832069cf82041c28ee9361971956149a64c59d90930d07b082ce71,"[""finance.critique""]",finance.gate=revise_once,True,succeeded,"{""artifact_id"": ""finance.critique"", ""artifact_version"": 1, ""sha256"": ""209b7a7ab6832069cf82041c28ee9361971956149a64c59d90930d07b082ce71""}",2026-09-08T11:48:06.800423+00:00,True,,succeeded
ai_education-C,ai_education,C,finance.gate->finance.revision:finance.gate,d2b8c6845d6044b892d1212b3277168c,finance.gate,finance.revision,finance.gate,1,c1dd3edb8ba4d3d44d46c2b76eca19c5ffa08a62587f1d1158eaebd0559f494d,"[""finance.gate""]",finance.gate=revise_once,True,succeeded,"{""artifact_id"": ""finance.gate"", ""artifact_version"": 1, ""sha256"": ""c1dd3edb8ba4d3d44d46c2b76eca19c5ffa08a62587f1d1158eaebd0559f494d""}",2026-09-08T11:48:06.800423+00:00,True,,succeeded
ai_education-C,ai_education,C,finance.revision->finance.effective:finance.revision,d2b8c6845d6044b892d1212b3277168c,finance.revision,finance.effective,finance.revision,,,"[""finance.revision""]",finance.gate=revise_once,True,missing,,2026-09-08T11:48:15.351576+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,frozen_inputs->research.generate:packet,ce8fcaa94aac4160920e7af2632e3b8e,frozen_inputs,research.generate,packet,1,7deb2172fcb2ed46ab93f04d24285e094167c634f42abe006c343372f4463e6b,"[""packet""]",always,True,succeeded,"{""artifact_id"": ""packet"", ""artifact_version"": 1, ""sha256"": ""7deb2172fcb2ed46ab93f04d24285e094167c634f42abe006c343372f4463e6b""}",2026-09-08T11:48:16.903518+00:00,True,,succeeded
intelligent_ring-C,intelligent_ring,C,frozen_inputs->research.generate:brief,ce8fcaa94aac4160920e7af2632e3b8e,frozen_inputs,research.generate,brief,1,dac67857282ea5b0452906799a5e5e4a307b040382f8931dd01338a4ff56a468,"[""brief""]",always,True,succeeded,"{""artifact_id"": ""brief"", ""artifact_version"": 1, ""sha256"": ""dac67857282ea5b0452906799a5e5e4a307b040382f8931dd01338a4ff56a468""}",2026-09-08T11:48:16.903518+00:00,True,,succeeded
intelligent_ring-C,intelligent_ring,C,frozen_inputs->research.critic:packet,ce8fcaa94aac4160920e7af2632e3b8e,frozen_inputs,research.critic,packet,1,7deb2172fcb2ed46ab93f04d24285e094167c634f42abe006c343372f4463e6b,"[""packet""]",always,True,missing,,2026-09-08T11:48:35.833989+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,frozen_inputs->research.critic:brief,ce8fcaa94aac4160920e7af2632e3b8e,frozen_inputs,research.critic,brief,1,dac67857282ea5b0452906799a5e5e4a307b040382f8931dd01338a4ff56a468,"[""brief""]",always,True,missing,,2026-09-08T11:48:35.836242+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,research.generate->research.critic:research.initial,ce8fcaa94aac4160920e7af2632e3b8e,research.generate,research.critic,research.initial,,,"[""research.initial""]",always,True,missing,,2026-09-08T11:48:35.837233+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,research.critic->research.gate:research.critique,ce8fcaa94aac4160920e7af2632e3b8e,research.critic,research.gate,research.critique,,,"[""research.critique""]",always,True,missing,,2026-09-08T11:48:35.838210+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,research.gate->research.effective:research.gate,ce8fcaa94aac4160920e7af2632e3b8e,research.gate,research.effective,research.gate,,,"[""research.gate""]",always,True,missing,,2026-09-08T11:48:35.839201+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,frozen_inputs->strategy.generate:packet,ce8fcaa94aac4160920e7af2632e3b8e,frozen_inputs,strategy.generate,packet,1,7deb2172fcb2ed46ab93f04d24285e094167c634f42abe006c343372f4463e6b,"[""packet""]",always,True,missing,,2026-09-08T11:48:35.840162+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,frozen_inputs->strategy.generate:brief,ce8fcaa94aac4160920e7af2632e3b8e,frozen_inputs,strategy.generate,brief,1,dac67857282ea5b0452906799a5e5e4a307b040382f8931dd01338a4ff56a468,"[""brief""]",always,True,missing,,2026-09-08T11:48:35.841670+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,research.effective->strategy.generate:research.effective,ce8fcaa94aac4160920e7af2632e3b8e,research.effective,strategy.generate,research.effective,,,"[""research.effective""]",always,True,missing,,2026-09-08T11:48:35.842754+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,frozen_inputs->strategy.critic:packet,ce8fcaa94aac4160920e7af2632e3b8e,frozen_inputs,strategy.critic,packet,1,7deb2172fcb2ed46ab93f04d24285e094167c634f42abe006c343372f4463e6b,"[""packet""]",always,True,missing,,2026-09-08T11:48:35.843817+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,frozen_inputs->strategy.critic:brief,ce8fcaa94aac4160920e7af2632e3b8e,frozen_inputs,strategy.critic,brief,1,dac67857282ea5b0452906799a5e5e4a307b040382f8931dd01338a4ff56a468,"[""brief""]",always,True,missing,,2026-09-08T11:48:35.844827+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,strategy.generate->strategy.critic:strategy.initial,ce8fcaa94aac4160920e7af2632e3b8e,strategy.generate,strategy.critic,strategy.initial,,,"[""strategy.initial""]",always,True,missing,,2026-09-08T11:48:35.845793+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,strategy.critic->strategy.gate:strategy.critique,ce8fcaa94aac4160920e7af2632e3b8e,strategy.critic,strategy.gate,strategy.critique,,,"[""strategy.critique""]",always,True,missing,,2026-09-08T11:48:35.846821+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,strategy.gate->strategy.effective:strategy.gate,ce8fcaa94aac4160920e7af2632e3b8e,strategy.gate,strategy.effective,strategy.gate,,,"[""strategy.gate""]",always,True,missing,,2026-09-08T11:48:35.847828+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,frozen_inputs->finance.generate:packet,ce8fcaa94aac4160920e7af2632e3b8e,frozen_inputs,finance.generate,packet,1,7deb2172fcb2ed46ab93f04d24285e094167c634f42abe006c343372f4463e6b,"[""packet""]",always,True,missing,,2026-09-08T11:48:35.847828+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,frozen_inputs->finance.generate:brief,ce8fcaa94aac4160920e7af2632e3b8e,frozen_inputs,finance.generate,brief,1,dac67857282ea5b0452906799a5e5e4a307b040382f8931dd01338a4ff56a468,"[""brief""]",always,True,missing,,2026-09-08T11:48:35.849761+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,research.effective->finance.generate:research.effective,ce8fcaa94aac4160920e7af2632e3b8e,research.effective,finance.generate,research.effective,,,"[""research.effective""]",always,True,missing,,2026-09-08T11:48:35.850761+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,strategy.effective->finance.generate:strategy.effective,ce8fcaa94aac4160920e7af2632e3b8e,strategy.effective,finance.generate,strategy.effective,,,"[""strategy.effective""]",always,True,missing,,2026-09-08T11:48:35.850761+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,frozen_inputs->finance.critic:packet,ce8fcaa94aac4160920e7af2632e3b8e,frozen_inputs,finance.critic,packet,1,7deb2172fcb2ed46ab93f04d24285e094167c634f42abe006c343372f4463e6b,"[""packet""]",always,True,missing,,2026-09-08T11:48:35.850761+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,frozen_inputs->finance.critic:brief,ce8fcaa94aac4160920e7af2632e3b8e,frozen_inputs,finance.critic,brief,1,dac67857282ea5b0452906799a5e5e4a307b040382f8931dd01338a4ff56a468,"[""brief""]",always,True,missing,,2026-09-08T11:48:35.850761+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,finance.generate->finance.critic:finance.initial,ce8fcaa94aac4160920e7af2632e3b8e,finance.generate,finance.critic,finance.initial,,,"[""finance.initial""]",always,True,missing,,2026-09-08T11:48:35.850761+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,finance.critic->finance.gate:finance.critique,ce8fcaa94aac4160920e7af2632e3b8e,finance.critic,finance.gate,finance.critique,,,"[""finance.critique""]",always,True,missing,,2026-09-08T11:48:35.850761+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,finance.gate->finance.effective:finance.gate,ce8fcaa94aac4160920e7af2632e3b8e,finance.gate,finance.effective,finance.gate,,,"[""finance.gate""]",always,True,missing,,2026-09-08T11:48:35.850761+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,frozen_inputs->writer.generate:packet,ce8fcaa94aac4160920e7af2632e3b8e,frozen_inputs,writer.generate,packet,1,7deb2172fcb2ed46ab93f04d24285e094167c634f42abe006c343372f4463e6b,"[""packet""]",always,True,missing,,2026-09-08T11:48:35.850761+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,frozen_inputs->writer.generate:brief,ce8fcaa94aac4160920e7af2632e3b8e,frozen_inputs,writer.generate,brief,1,dac67857282ea5b0452906799a5e5e4a307b040382f8931dd01338a4ff56a468,"[""brief""]",always,True,missing,,2026-09-08T11:48:35.850761+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,research.effective->writer.generate:research.effective,ce8fcaa94aac4160920e7af2632e3b8e,research.effective,writer.generate,research.effective,,,"[""research.effective""]",always,True,missing,,2026-09-08T11:48:35.850761+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,strategy.effective->writer.generate:strategy.effective,ce8fcaa94aac4160920e7af2632e3b8e,strategy.effective,writer.generate,strategy.effective,,,"[""strategy.effective""]",always,True,missing,,2026-09-08T11:48:35.850761+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,finance.effective->writer.generate:finance.effective,ce8fcaa94aac4160920e7af2632e3b8e,finance.effective,writer.generate,finance.effective,,,"[""finance.effective""]",always,True,missing,,2026-09-08T11:48:35.850761+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,frozen_inputs->writer.critic:packet,ce8fcaa94aac4160920e7af2632e3b8e,frozen_inputs,writer.critic,packet,1,7deb2172fcb2ed46ab93f04d24285e094167c634f42abe006c343372f4463e6b,"[""packet""]",always,True,missing,,2026-09-08T11:48:35.850761+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,frozen_inputs->writer.critic:brief,ce8fcaa94aac4160920e7af2632e3b8e,frozen_inputs,writer.critic,brief,1,dac67857282ea5b0452906799a5e5e4a307b040382f8931dd01338a4ff56a468,"[""brief""]",always,True,missing,,2026-09-08T11:48:35.850761+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,writer.generate->writer.critic:writer.initial,ce8fcaa94aac4160920e7af2632e3b8e,writer.generate,writer.critic,writer.initial,,,"[""writer.initial""]",always,True,missing,,2026-09-08T11:48:35.866414+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,writer.critic->writer.gate:writer.critique,ce8fcaa94aac4160920e7af2632e3b8e,writer.critic,writer.gate,writer.critique,,,"[""writer.critique""]",always,True,missing,,2026-09-08T11:48:35.868434+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,writer.gate->writer.effective:writer.gate,ce8fcaa94aac4160920e7af2632e3b8e,writer.gate,writer.effective,writer.gate,,,"[""writer.gate""]",always,True,missing,,2026-09-08T11:48:35.869175+00:00,,failed,failed
intelligent_ring-C,intelligent_ring,C,writer.effective->terminal:writer.effective,ce8fcaa94aac4160920e7af2632e3b8e,writer.effective,terminal,writer.effective,,,"[""writer.effective""]",always,True,missing,,2026-09-08T11:48:35.870181+00:00,,failed,failed
intelligent_ring-B,intelligent_ring,B,frozen_inputs->research.generate:packet,9d991379a99747d186d6b19dbe9b5606,frozen_inputs,research.generate,packet,1,7deb2172fcb2ed46ab93f04d24285e094167c634f42abe006c343372f4463e6b,"[""packet""]",always,True,succeeded,"{""artifact_id"": ""packet"", ""artifact_version"": 1, ""sha256"": ""7deb2172fcb2ed46ab93f04d24285e094167c634f42abe006c343372f4463e6b""}",2026-09-08T11:48:37.324272+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,frozen_inputs->research.generate:brief,9d991379a99747d186d6b19dbe9b5606,frozen_inputs,research.generate,brief,1,dac67857282ea5b0452906799a5e5e4a307b040382f8931dd01338a4ff56a468,"[""brief""]",always,True,succeeded,"{""artifact_id"": ""brief"", ""artifact_version"": 1, ""sha256"": ""dac67857282ea5b0452906799a5e5e4a307b040382f8931dd01338a4ff56a468""}",2026-09-08T11:48:37.325276+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,research.generate->research.effective:research.initial,9d991379a99747d186d6b19dbe9b5606,research.generate,research.effective,research.initial,1,5a27539f3c4e95ddf6be97a8641a31707c4977cdb3e2bae45dc2e10e594bd718,"[""research.initial""]",always,True,succeeded,"{""artifact_id"": ""research.initial"", ""artifact_version"": 1, ""sha256"": ""5a27539f3c4e95ddf6be97a8641a31707c4977cdb3e2bae45dc2e10e594bd718""}",2026-09-08T11:48:46.531215+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,frozen_inputs->strategy.generate:packet,9d991379a99747d186d6b19dbe9b5606,frozen_inputs,strategy.generate,packet,1,7deb2172fcb2ed46ab93f04d24285e094167c634f42abe006c343372f4463e6b,"[""packet""]",always,True,succeeded,"{""artifact_id"": ""packet"", ""artifact_version"": 1, ""sha256"": ""7deb2172fcb2ed46ab93f04d24285e094167c634f42abe006c343372f4463e6b""}",2026-09-08T11:48:46.544169+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,frozen_inputs->strategy.generate:brief,9d991379a99747d186d6b19dbe9b5606,frozen_inputs,strategy.generate,brief,1,dac67857282ea5b0452906799a5e5e4a307b040382f8931dd01338a4ff56a468,"[""brief""]",always,True,succeeded,"{""artifact_id"": ""brief"", ""artifact_version"": 1, ""sha256"": ""dac67857282ea5b0452906799a5e5e4a307b040382f8931dd01338a4ff56a468""}",2026-09-08T11:48:46.545206+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,research.effective->strategy.generate:research.effective,9d991379a99747d186d6b19dbe9b5606,research.effective,strategy.generate,research.effective,1,5a27539f3c4e95ddf6be97a8641a31707c4977cdb3e2bae45dc2e10e594bd718,"[""research.effective""]",always,True,succeeded,"{""artifact_id"": ""research.effective"", ""artifact_version"": 1, ""sha256"": ""5a27539f3c4e95ddf6be97a8641a31707c4977cdb3e2bae45dc2e10e594bd718""}",2026-09-08T11:48:46.546218+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,strategy.generate->strategy.effective:strategy.initial,9d991379a99747d186d6b19dbe9b5606,strategy.generate,strategy.effective,strategy.initial,1,15ca1086237089fb9276ced39c43858175db40662da85402da48bab6c0f754ae,"[""strategy.initial""]",always,True,succeeded,"{""artifact_id"": ""strategy.initial"", ""artifact_version"": 1, ""sha256"": ""15ca1086237089fb9276ced39c43858175db40662da85402da48bab6c0f754ae""}",2026-09-08T11:49:08.594922+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,frozen_inputs->finance.generate:packet,9d991379a99747d186d6b19dbe9b5606,frozen_inputs,finance.generate,packet,1,7deb2172fcb2ed46ab93f04d24285e094167c634f42abe006c343372f4463e6b,"[""packet""]",always,True,succeeded,"{""artifact_id"": ""packet"", ""artifact_version"": 1, ""sha256"": ""7deb2172fcb2ed46ab93f04d24285e094167c634f42abe006c343372f4463e6b""}",2026-09-08T11:49:08.617057+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,frozen_inputs->finance.generate:brief,9d991379a99747d186d6b19dbe9b5606,frozen_inputs,finance.generate,brief,1,dac67857282ea5b0452906799a5e5e4a307b040382f8931dd01338a4ff56a468,"[""brief""]",always,True,succeeded,"{""artifact_id"": ""brief"", ""artifact_version"": 1, ""sha256"": ""dac67857282ea5b0452906799a5e5e4a307b040382f8931dd01338a4ff56a468""}",2026-09-08T11:49:08.617057+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,research.effective->finance.generate:research.effective,9d991379a99747d186d6b19dbe9b5606,research.effective,finance.generate,research.effective,1,5a27539f3c4e95ddf6be97a8641a31707c4977cdb3e2bae45dc2e10e594bd718,"[""research.effective""]",always,True,succeeded,"{""artifact_id"": ""research.effective"", ""artifact_version"": 1, ""sha256"": ""5a27539f3c4e95ddf6be97a8641a31707c4977cdb3e2bae45dc2e10e594bd718""}",2026-09-08T11:49:08.617057+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,strategy.effective->finance.generate:strategy.effective,9d991379a99747d186d6b19dbe9b5606,strategy.effective,finance.generate,strategy.effective,1,15ca1086237089fb9276ced39c43858175db40662da85402da48bab6c0f754ae,"[""strategy.effective""]",always,True,succeeded,"{""artifact_id"": ""strategy.effective"", ""artifact_version"": 1, ""sha256"": ""15ca1086237089fb9276ced39c43858175db40662da85402da48bab6c0f754ae""}",2026-09-08T11:49:08.617057+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,finance.generate->finance.effective:finance.initial,9d991379a99747d186d6b19dbe9b5606,finance.generate,finance.effective,finance.initial,1,e273389775c757ee835d23c458c85fd063429aaec27e76fac29e31674c4df852,"[""finance.initial""]",always,True,succeeded,"{""artifact_id"": ""finance.initial"", ""artifact_version"": 1, ""sha256"": ""e273389775c757ee835d23c458c85fd063429aaec27e76fac29e31674c4df852""}",2026-09-08T11:49:22.985693+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,frozen_inputs->writer.generate:packet,9d991379a99747d186d6b19dbe9b5606,frozen_inputs,writer.generate,packet,1,7deb2172fcb2ed46ab93f04d24285e094167c634f42abe006c343372f4463e6b,"[""packet""]",always,True,succeeded,"{""artifact_id"": ""packet"", ""artifact_version"": 1, ""sha256"": ""7deb2172fcb2ed46ab93f04d24285e094167c634f42abe006c343372f4463e6b""}",2026-09-08T11:49:23.281163+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,frozen_inputs->writer.generate:brief,9d991379a99747d186d6b19dbe9b5606,frozen_inputs,writer.generate,brief,1,dac67857282ea5b0452906799a5e5e4a307b040382f8931dd01338a4ff56a468,"[""brief""]",always,True,succeeded,"{""artifact_id"": ""brief"", ""artifact_version"": 1, ""sha256"": ""dac67857282ea5b0452906799a5e5e4a307b040382f8931dd01338a4ff56a468""}",2026-09-08T11:49:23.285195+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,research.effective->writer.generate:research.effective,9d991379a99747d186d6b19dbe9b5606,research.effective,writer.generate,research.effective,1,5a27539f3c4e95ddf6be97a8641a31707c4977cdb3e2bae45dc2e10e594bd718,"[""research.effective""]",always,True,succeeded,"{""artifact_id"": ""research.effective"", ""artifact_version"": 1, ""sha256"": ""5a27539f3c4e95ddf6be97a8641a31707c4977cdb3e2bae45dc2e10e594bd718""}",2026-09-08T11:49:23.287206+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,strategy.effective->writer.generate:strategy.effective,9d991379a99747d186d6b19dbe9b5606,strategy.effective,writer.generate,strategy.effective,1,15ca1086237089fb9276ced39c43858175db40662da85402da48bab6c0f754ae,"[""strategy.effective""]",always,True,succeeded,"{""artifact_id"": ""strategy.effective"", ""artifact_version"": 1, ""sha256"": ""15ca1086237089fb9276ced39c43858175db40662da85402da48bab6c0f754ae""}",2026-09-08T11:49:23.289503+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,finance.effective->writer.generate:finance.effective,9d991379a99747d186d6b19dbe9b5606,finance.effective,writer.generate,finance.effective,1,e273389775c757ee835d23c458c85fd063429aaec27e76fac29e31674c4df852,"[""finance.effective""]",always,True,succeeded,"{""artifact_id"": ""finance.effective"", ""artifact_version"": 1, ""sha256"": ""e273389775c757ee835d23c458c85fd063429aaec27e76fac29e31674c4df852""}",2026-09-08T11:49:23.290513+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,frozen_inputs->writer.critic:packet,9d991379a99747d186d6b19dbe9b5606,frozen_inputs,writer.critic,packet,1,7deb2172fcb2ed46ab93f04d24285e094167c634f42abe006c343372f4463e6b,"[""packet""]",always,True,succeeded,"{""artifact_id"": ""packet"", ""artifact_version"": 1, ""sha256"": ""7deb2172fcb2ed46ab93f04d24285e094167c634f42abe006c343372f4463e6b""}",2026-09-08T11:49:35.900780+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,frozen_inputs->writer.critic:brief,9d991379a99747d186d6b19dbe9b5606,frozen_inputs,writer.critic,brief,1,dac67857282ea5b0452906799a5e5e4a307b040382f8931dd01338a4ff56a468,"[""brief""]",always,True,succeeded,"{""artifact_id"": ""brief"", ""artifact_version"": 1, ""sha256"": ""dac67857282ea5b0452906799a5e5e4a307b040382f8931dd01338a4ff56a468""}",2026-09-08T11:49:35.900780+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,writer.generate->writer.critic:writer.initial,9d991379a99747d186d6b19dbe9b5606,writer.generate,writer.critic,writer.initial,1,4880897607e663a1f26a04dc351aca415069089fa1294d13214cf220655d0199,"[""writer.initial""]",always,True,succeeded,"{""artifact_id"": ""writer.initial"", ""artifact_version"": 1, ""sha256"": ""4880897607e663a1f26a04dc351aca415069089fa1294d13214cf220655d0199""}",2026-09-08T11:49:35.912805+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,writer.critic->writer.gate:writer.critique,9d991379a99747d186d6b19dbe9b5606,writer.critic,writer.gate,writer.critique,1,6c56ceebfc6f2b9ddd53a2b7eb6de02198f36cbbe3673506bacf7d8b931a0f4b,"[""writer.critique""]",always,True,succeeded,"{""artifact_id"": ""writer.critique"", ""artifact_version"": 1, ""sha256"": ""6c56ceebfc6f2b9ddd53a2b7eb6de02198f36cbbe3673506bacf7d8b931a0f4b""}",2026-09-08T11:49:39.509677+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,writer.gate->writer.effective:writer.gate,9d991379a99747d186d6b19dbe9b5606,writer.gate,writer.effective,writer.gate,1,8b34ceb7d0384be8edb52c03d9ee6d6e3385ffe1e99134faf0b798500fdf1fc9,"[""writer.gate""]",always,True,succeeded,"{""artifact_id"": ""writer.gate"", ""artifact_version"": 1, ""sha256"": ""8b34ceb7d0384be8edb52c03d9ee6d6e3385ffe1e99134faf0b798500fdf1fc9""}",2026-09-08T11:49:39.529235+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,writer.effective->terminal:writer.effective,9d991379a99747d186d6b19dbe9b5606,writer.effective,terminal,writer.effective,1,4880897607e663a1f26a04dc351aca415069089fa1294d13214cf220655d0199,"[""writer.effective""]",always,True,succeeded,"{""artifact_id"": ""writer.effective"", ""artifact_version"": 1, ""sha256"": ""4880897607e663a1f26a04dc351aca415069089fa1294d13214cf220655d0199""}",2026-09-08T11:49:39.571663+00:00,True,,succeeded
intelligent_ring-B,intelligent_ring,B,writer.generate->writer.effective:writer.initial,9d991379a99747d186d6b19dbe9b5606,writer.generate,writer.effective,writer.initial,1,4880897607e663a1f26a04dc351aca415069089fa1294d13214cf220655d0199,"[""writer.initial""]",writer.gate=pass,True,succeeded,"{""artifact_id"": ""writer.initial"", ""artifact_version"": 1, ""sha256"": ""4880897607e663a1f26a04dc351aca415069089fa1294d13214cf220655d0199""}",2026-09-08T11:49:39.532719+00:00,True,,succeeded
